year,month,day,flow_cfs,Source
1980,11,24,1490,USGS_12186000
1980,11,25,1250,USGS_12186000
1980,11,26,1080,USGS_12186000
1980,11,27,2390,USGS_12186000
1980,11,28,2120,USGS_12186000
1980,11,29,1840,USGS_12186000
1980,11,30,1680,USGS_12186000
1980,12,1,1330,USGS_12186000
1980,12,2,1220,USGS_12186000
1980,12,3,1260,USGS_12186000
1980,12,4,1090,USGS_12186000
1980,12,5,952,USGS_12186000
1980,12,6,846,USGS_12186000
1980,12,7,770,USGS_12186000
1980,12,8,712,USGS_12186000
1980,12,9,670,USGS_12186000
1980,12,10,903,USGS_12186000
1980,12,11,1250,USGS_12186000
1980,12,12,1270,USGS_12186000
1980,12,13,1090,USGS_12186000
1980,12,14,1490,USGS_12186000
1980,12,15,2480,USGS_12186000
1980,12,16,2200,USGS_12186000
1980,12,17,1790,USGS_12186000
1980,12,18,1460,USGS_12186000
1980,12,19,1230,USGS_12186000
1980,12,20,1250,USGS_12186000
1980,12,21,2000,USGS_12186000
1980,12,22,4250,USGS_12186000
1980,12,23,3510,USGS_12186000
1980,12,24,2460,USGS_12186000
1980,12,25,6030,USGS_12186000
1980,12,26,27000,USGS_12186000
1980,12,27,11600,USGS_12186000
1980,12,28,5060,USGS_12186000
1980,12,29,3260,USGS_12186000
1980,12,30,2660,USGS_12186000
1980,12,31,2680,USGS_12186000
1981,1,1,2150,USGS_12186000
1981,1,2,1790,USGS_12186000
1981,1,3,1520,USGS_12186000
1981,1,4,1340,USGS_12186000
1981,1,5,1210,USGS_12186000
1981,1,6,1120,USGS_12186000
1981,1,7,1030,USGS_12186000
1981,1,8,961,USGS_12186000
1981,1,9,911,USGS_12186000
1981,1,10,854,USGS_12186000
1981,1,11,800,USGS_12186000
1981,1,12,755,USGS_12186000
1981,1,13,719,USGS_12186000
1981,1,14,691,USGS_12186000
1981,1,15,656,USGS_12186000
1981,1,16,635,USGS_12186000
1981,1,17,615,USGS_12186000
1981,1,18,615,USGS_12186000
