year,month,day,flow_cfs,Source
1980,7,10,4820,USGS_12189500
1980,7,11,4540,USGS_12189500
1980,7,12,4620,USGS_12189500
1980,7,13,4110,USGS_12189500
1980,7,14,4190,USGS_12189500
1980,7,15,4280,USGS_12189500
1980,7,16,4270,USGS_12189500
1980,7,17,4050,USGS_12189500
1980,7,18,3870,USGS_12189500
1980,7,19,3760,USGS_12189500
1980,7,20,3510,USGS_12189500
1980,7,21,4000,USGS_12189500
1980,7,22,4500,USGS_12189500
1980,7,23,4640,USGS_12189500
1980,7,24,3880,USGS_12189500
1980,7,25,3550,USGS_12189500
1980,7,26,3520,USGS_12189500
1980,7,27,3490,USGS_12189500
1980,7,28,3470,USGS_12189500
1980,7,29,3270,USGS_12189500
1980,7,30,2900,USGS_12189500
1980,7,31,2700,USGS_12189500
1980,8,1,2660,USGS_12189500
1980,8,2,2630,USGS_12189500
1980,8,3,2850,USGS_12189500
1980,8,4,2550,USGS_12189500
1980,8,5,2330,USGS_12189500
1980,8,6,2200,USGS_12189500
1980,8,7,2130,USGS_12189500
1980,8,8,2140,USGS_12189500
1980,8,9,2460,USGS_12189500
1980,8,10,2420,USGS_12189500
1980,8,11,2500,USGS_12189500
1980,8,12,2560,USGS_12189500
1980,8,13,2500,USGS_12189500
1980,8,14,2430,USGS_12189500
1980,8,15,2220,USGS_12189500
1980,8,16,2030,USGS_12189500
1980,8,17,2040,USGS_12189500
1980,8,18,3550,USGS_12189500
1980,8,19,2420,USGS_12189500
1980,8,20,2140,USGS_12189500
1980,8,21,1990,USGS_12189500
1980,8,22,1920,USGS_12189500
1980,8,23,1980,USGS_12189500
1980,8,24,1970,USGS_12189500
1980,8,25,1840,USGS_12189500
1980,8,26,1760,USGS_12189500
1980,8,27,2290,USGS_12189500
1980,8,28,3010,USGS_12189500
1980,8,29,2140,USGS_12189500
1980,8,30,1790,USGS_12189500
1980,8,31,1640,USGS_12189500
1980,9,1,1840,USGS_12189500
1980,9,2,5330,USGS_12189500
1980,9,3,3450,USGS_12189500
1980,9,4,2620,USGS_12189500
1980,9,5,2380,USGS_12189500
1980,9,6,2250,USGS_12189500
1980,9,7,2590,USGS_12189500
1980,9,8,2290,USGS_12189500
1980,9,9,2050,USGS_12189500
1980,9,10,1960,USGS_12189500
1980,9,11,1960,USGS_12189500
1980,9,12,1920,USGS_12189500
1980,9,13,1910,USGS_12189500
1980,9,14,1890,USGS_12189500
1980,9,15,1910,USGS_12189500
1980,9,16,1840,USGS_12189500
1980,9,17,1850,USGS_12189500
1980,9,18,1770,USGS_12189500
1980,9,19,1910,USGS_12189500
1980,9,20,5340,USGS_12189500
1980,9,21,4120,USGS_12189500
1980,9,22,3060,USGS_12189500
1980,9,23,2760,USGS_12189500
1980,9,24,2430,USGS_12189500
1980,9,25,2150,USGS_12189500
1980,9,26,2000,USGS_12189500
