year,month,day,hour,flow_cfs,Source
2007,7,8,6,7360,USGS_12189500
2007,7,8,12,6780,USGS_12189500
2007,7,8,18,6250,USGS_12189500
2007,7,9,0,6450,USGS_12189500
2007,7,9,6,6730,USGS_12189500
2007,7,9,12,6330,USGS_12189500
2007,7,9,18,6040,USGS_12189500
2007,7,10,0,6610,USGS_12189500
2007,7,10,6,7160,USGS_12189500
2007,7,10,12,6640,USGS_12189500
2007,7,10,18,6230,USGS_12189500
2007,7,11,0,7190,USGS_12189500
2007,7,11,6,7660,USGS_12189500
2007,7,11,12,7070,USGS_12189500
2007,7,11,18,6780,USGS_12189500
2007,7,12,0,7910,USGS_12189500
2007,7,12,6,8130,USGS_12189500
2007,7,12,12,7390,USGS_12189500
2007,7,12,18,6930,USGS_12189500
2007,7,13,0,7790,USGS_12189500
2007,7,13,6,7850,USGS_12189500
2007,7,13,12,7340,USGS_12189500
2007,7,13,18,6930,USGS_12189500
2007,7,14,0,8000,USGS_12189500
2007,7,14,6,8130,USGS_12189500
2007,7,14,12,7190,USGS_12189500
2007,7,14,18,6640,USGS_12189500
2007,7,15,0,7250,USGS_12189500
2007,7,15,6,7510,USGS_12189500
2007,7,15,12,6780,USGS_12189500
2007,7,15,18,6230,USGS_12189500
2007,7,16,0,6250,USGS_12189500
2007,7,16,6,6390,USGS_12189500
2007,7,16,12,6060,USGS_12189500
2007,7,16,18,5560,USGS_12189500
2007,7,17,0,5460,USGS_12189500
2007,7,17,6,5590,USGS_12189500
2007,7,17,12,5380,USGS_12189500
2007,7,17,18,5160,USGS_12189500
2007,7,18,0,5130,USGS_12189500
2007,7,18,6,5210,USGS_12189500
2007,7,18,12,5060,USGS_12189500
2007,7,18,18,5010,USGS_12189500
2007,7,19,0,5180,USGS_12189500
2007,7,19,6,5640,USGS_12189500
2007,7,19,12,5280,USGS_12189500
2007,7,19,18,4910,USGS_12189500
2007,7,20,0,4670,USGS_12189500
2007,7,20,6,4580,USGS_12189500
2007,7,20,12,4370,USGS_12189500
2007,7,20,18,4150,USGS_12189500
2007,7,21,0,4230,USGS_12189500
2007,7,21,6,4350,USGS_12189500
2007,7,21,12,4350,USGS_12189500
2007,7,21,18,4230,USGS_12189500
2007,7,22,0,4230,USGS_12189500
2007,7,22,6,4580,USGS_12189500
2007,7,22,12,5160,USGS_12189500
2007,7,22,18,5590,USGS_12189500
2007,7,23,0,5460,USGS_12189500
2007,7,23,6,5310,USGS_12189500
2007,7,23,12,5010,USGS_12189500
2007,7,23,18,4940,USGS_12189500
2007,7,24,0,5080,USGS_12189500
2007,7,24,6,5540,USGS_12189500
2007,7,24,12,5210,USGS_12189500
2007,7,24,18,4670,USGS_12189500
2007,7,25,0,4420,USGS_12189500
2007,7,25,6,4440,USGS_12189500
2007,7,25,12,4210,USGS_12189500
2007,7,25,18,3860,USGS_12189500
2007,7,26,0,3760,USGS_12189500
2007,7,26,6,4040,USGS_12189500
2007,7,26,12,3900,USGS_12189500
2007,7,26,18,3650,USGS_12189500
2007,7,27,0,3690,USGS_12189500
2007,7,27,6,4100,USGS_12189500
2007,7,27,12,3820,USGS_12189500
2007,7,27,18,3490,USGS_12189500
2007,7,28,0,3380,USGS_12189500
2007,7,28,6,3610,USGS_12189500
2007,7,28,12,3460,USGS_12189500
2007,7,28,18,3250,USGS_12189500
2007,7,29,0,3150,USGS_12189500
2007,7,29,6,3400,USGS_12189500
2007,7,29,12,3320,USGS_12189500
2007,7,29,18,3110,USGS_12189500
2007,7,30,0,2990,USGS_12189500
2007,7,30,6,3070,USGS_12189500
2007,7,30,12,3010,USGS_12189500
2007,7,30,18,2860,USGS_12189500
2007,7,31,0,2750,USGS_12189500
2007,7,31,6,2850,USGS_12189500
2007,7,31,12,2810,USGS_12189500
2007,7,31,18,2680,USGS_12189500
2007,8,1,0,2580,USGS_12189500
2007,8,1,6,2680,USGS_12189500
2007,8,1,12,2660,USGS_12189500
2007,8,1,18,2540,USGS_12189500
2007,8,2,0,2520,USGS_12189500
2007,8,2,6,2810,USGS_12189500
2007,8,2,12,2790,USGS_12189500
2007,8,2,18,2610,USGS_12189500
2007,8,3,0,2520,USGS_12189500
2007,8,3,6,2750,USGS_12189500
2007,8,3,12,2740,USGS_12189500
2007,8,3,18,2560,USGS_12189500
2007,8,4,0,2420,USGS_12189500
2007,8,4,6,2470,USGS_12189500
2007,8,4,12,2460,USGS_12189500
2007,8,4,18,2350,USGS_12189500
2007,8,5,0,2290,USGS_12189500
2007,8,5,6,2350,USGS_12189500
2007,8,5,12,2370,USGS_12189500
2007,8,5,18,2290,USGS_12189500
2007,8,6,0,2240,USGS_12189500
2007,8,6,6,2390,USGS_12189500
2007,8,6,12,2440,USGS_12189500
2007,8,6,18,2300,USGS_12189500
2007,8,7,0,2240,USGS_12189500
2007,8,7,6,2420,USGS_12189500
2007,8,7,12,2420,USGS_12189500
2007,8,7,18,2290,USGS_12189500
2007,8,8,0,2210,USGS_12189500
2007,8,8,6,2260,USGS_12189500
2007,8,8,12,2340,USGS_12189500
2007,8,8,18,2320,USGS_12189500
2007,8,9,0,2240,USGS_12189500
2007,8,9,6,2270,USGS_12189500
2007,8,9,12,2220,USGS_12189500
2007,8,9,18,2110,USGS_12189500
2007,8,10,0,2050,USGS_12189500
2007,8,10,6,2060,USGS_12189500
2007,8,10,12,2030,USGS_12189500
2007,8,10,18,1990,USGS_12189500
2007,8,11,0,1920,USGS_12189500
2007,8,11,6,1920,USGS_12189500
2007,8,11,12,1910,USGS_12189500
2007,8,11,18,1840,USGS_12189500
2007,8,12,0,1810,USGS_12189500
2007,8,12,6,1860,USGS_12189500
2007,8,12,12,1860,USGS_12189500
2007,8,12,18,1840,USGS_12189500
2007,8,13,0,1790,USGS_12189500
2007,8,13,6,1780,USGS_12189500
2007,8,13,12,1760,USGS_12189500
2007,8,13,18,1720,USGS_12189500
2007,8,14,0,1680,USGS_12189500
2007,8,14,6,1750,USGS_12189500
2007,8,14,12,1780,USGS_12189500
2007,8,14,18,1720,USGS_12189500
2007,8,15,0,1710,USGS_12189500
2007,8,15,6,1860,USGS_12189500
2007,8,15,18,1820,USGS_12189500
2007,8,16,0,1790,USGS_12189500
2007,8,16,6,1970,USGS_12189500
2007,8,16,12,1990,USGS_12189500
2007,8,16,18,1880,USGS_12189500
2007,8,17,0,1820,USGS_12189500
2007,8,17,6,1860,USGS_12189500
2007,8,17,12,1840,USGS_12189500
2007,8,17,18,1760,USGS_12189500
2007,8,18,0,1680,USGS_12189500
2007,8,18,6,1730,USGS_12189500
2007,8,18,12,1710,USGS_12189500
2007,8,18,18,1630,USGS_12189500
2007,8,19,0,1590,USGS_12189500
2007,8,19,6,1630,USGS_12189500
2007,8,19,12,1680,USGS_12189500
2007,8,19,18,1750,USGS_12189500
2007,8,20,0,1890,USGS_12189500
2007,8,20,6,1880,USGS_12189500
2007,8,20,12,1790,USGS_12189500
2007,8,20,18,1760,USGS_12189500
2007,8,21,0,1820,USGS_12189500
2007,8,21,6,2160,USGS_12189500
2007,8,21,12,2110,USGS_12189500
2007,8,21,18,2210,USGS_12189500
2007,8,22,0,2340,USGS_12189500
2007,8,22,6,2390,USGS_12189500
2007,8,22,12,2240,USGS_12189500
2007,8,22,18,2050,USGS_12189500
2007,8,23,0,1940,USGS_12189500
2007,8,23,6,1960,USGS_12189500
2007,8,23,12,1890,USGS_12189500
2007,8,23,18,1790,USGS_12189500
2007,8,24,0,1750,USGS_12189500
2007,8,24,6,1810,USGS_12189500
2007,8,24,12,1790,USGS_12189500
2007,8,24,18,1690,USGS_12189500
2007,8,25,0,1630,USGS_12189500
2007,8,25,6,1730,USGS_12189500
2007,8,25,12,1720,USGS_12189500
2007,8,25,18,1630,USGS_12189500
2007,8,26,0,1720,USGS_12189500
2007,8,26,6,1780,USGS_12189500
2007,8,26,12,1920,USGS_12189500
2007,8,26,18,2020,USGS_12189500
2007,8,27,0,2020,USGS_12189500
2007,8,27,6,1910,USGS_12189500
2007,8,27,12,1760,USGS_12189500
2007,8,27,18,1650,USGS_12189500
2007,8,28,0,1580,USGS_12189500
2007,8,28,6,1580,USGS_12189500
2007,8,28,12,1540,USGS_12189500
2007,8,28,18,1490,USGS_12189500
2007,8,29,0,1430,USGS_12189500
2007,8,29,6,1530,USGS_12189500
2007,8,29,12,1510,USGS_12189500
2007,8,29,18,1460,USGS_12189500
2007,8,30,0,1460,USGS_12189500
2007,8,30,6,1620,USGS_12189500
2007,8,30,12,1620,USGS_12189500
2007,8,30,18,1550,USGS_12189500
2007,8,31,0,1570,USGS_12189500
2007,8,31,6,1780,USGS_12189500
2007,8,31,12,1730,USGS_12189500
2007,8,31,18,1610,USGS_12189500
2007,9,1,0,1540,USGS_12189500
2007,9,1,6,1570,USGS_12189500
2007,9,1,12,1540,USGS_12189500
2007,9,1,18,1460,USGS_12189500
2007,9,2,0,1410,USGS_12189500
2007,9,2,6,1490,USGS_12189500
2007,9,2,12,1460,USGS_12189500
2007,9,2,18,1410,USGS_12189500
2007,9,3,0,1370,USGS_12189500
2007,9,3,6,1450,USGS_12189500
2007,9,3,12,1430,USGS_12189500
2007,9,3,18,1390,USGS_12189500
2007,9,4,0,1360,USGS_12189500
2007,9,4,6,1490,USGS_12189500
2007,9,4,12,1470,USGS_12189500
2007,9,4,18,1420,USGS_12189500
2007,9,5,0,1380,USGS_12189500
2007,9,5,6,1470,USGS_12189500
2007,9,5,12,1460,USGS_12189500
2007,9,5,18,1410,USGS_12189500
2007,9,6,0,1370,USGS_12189500
2007,9,6,6,1510,USGS_12189500
2007,9,6,12,1510,USGS_12189500
2007,9,6,18,1460,USGS_12189500
2007,9,7,0,1390,USGS_12189500
2007,9,7,6,1460,USGS_12189500
2007,9,7,12,1390,USGS_12189500
2007,9,7,18,1320,USGS_12189500
2007,9,8,0,1270,USGS_12189500
2007,9,8,6,1280,USGS_12189500
2007,9,8,12,1240,USGS_12189500
2007,9,8,18,1200,USGS_12189500
2007,9,9,0,1160,USGS_12189500
2007,9,9,6,1200,USGS_12189500
2007,9,9,12,1180,USGS_12189500
2007,9,9,18,1140,USGS_12189500
2007,9,10,0,1100,USGS_12189500
2007,9,10,6,1150,USGS_12189500
2007,9,10,12,1140,USGS_12189500
2007,9,10,18,1100,USGS_12189500
2007,9,11,0,1090,USGS_12189500
2007,9,11,6,1240,USGS_12189500
2007,9,11,12,1230,USGS_12189500
2007,9,11,18,1170,USGS_12189500
2007,9,12,0,1150,USGS_12189500
2007,9,12,6,1320,USGS_12189500
2007,9,12,12,1290,USGS_12189500
2007,9,12,18,1210,USGS_12189500
2007,9,13,0,1160,USGS_12189500
2007,9,13,6,1290,USGS_12189500
2007,9,13,12,1260,USGS_12189500
2007,9,13,18,1180,USGS_12189500
2007,9,14,0,1150,USGS_12189500
2007,9,14,6,1280,USGS_12189500
2007,9,14,12,1230,USGS_12189500
2007,9,14,18,1170,USGS_12189500
2007,9,15,0,1140,USGS_12189500
2007,9,15,6,1260,USGS_12189500
2007,9,15,12,1210,USGS_12189500
2007,9,15,18,1130,USGS_12189500
2007,9,16,0,1090,USGS_12189500
2007,9,16,6,1200,USGS_12189500
2007,9,16,12,1150,USGS_12189500
2007,9,16,18,1130,USGS_12189500
2007,9,17,0,1090,USGS_12189500
2007,9,17,6,1150,USGS_12189500
2007,9,17,12,1140,USGS_12189500
2007,9,17,18,1100,USGS_12189500
2007,9,18,0,1080,USGS_12189500
2007,9,18,6,1140,USGS_12189500
2007,9,18,12,1180,USGS_12189500
2007,9,18,18,1210,USGS_12189500
2007,9,19,0,1170,USGS_12189500
2007,9,19,6,1110,USGS_12189500
2007,9,19,12,1100,USGS_12189500
2007,9,19,18,1060,USGS_12189500
2007,9,20,0,1020,USGS_12189500
2007,9,20,6,1000,USGS_12189500
2007,9,20,12,1000,USGS_12189500
2007,9,20,18,992,USGS_12189500
2007,9,21,0,981,USGS_12189500
2007,9,21,6,981,USGS_12189500
2007,9,21,12,971,USGS_12189500
2007,9,21,18,949,USGS_12189500
2007,9,22,0,949,USGS_12189500
2007,9,22,6,960,USGS_12189500
2007,9,22,12,1040,USGS_12189500
2007,9,22,18,1090,USGS_12189500
2007,9,23,0,1080,USGS_12189500
2007,9,23,6,1070,USGS_12189500
2007,9,23,12,1040,USGS_12189500
2007,9,23,18,992,USGS_12189500
2007,9,24,0,960,USGS_12189500
2007,9,24,6,949,USGS_12189500
2007,9,24,12,928,USGS_12189500
2007,9,24,18,918,USGS_12189500
2007,9,25,0,897,USGS_12189500
2007,9,25,6,897,USGS_12189500
2007,9,25,12,897,USGS_12189500
2007,9,25,18,887,USGS_12189500
2007,9,26,0,877,USGS_12189500
2007,9,26,6,897,USGS_12189500
2007,9,26,12,897,USGS_12189500
2007,9,26,18,877,USGS_12189500
2007,9,27,0,867,USGS_12189500
2007,9,27,6,918,USGS_12189500
2007,9,27,12,928,USGS_12189500
2007,9,27,18,897,USGS_12189500
2007,9,28,0,949,USGS_12189500
2007,9,28,6,1090,USGS_12189500
2007,9,28,12,1360,USGS_12189500
2007,9,28,18,1470,USGS_12189500
2007,9,29,0,1390,USGS_12189500
2007,9,29,6,1340,USGS_12189500
2007,9,29,12,1260,USGS_12189500
2007,9,29,18,1170,USGS_12189500
2007,9,30,0,1140,USGS_12189500
2007,9,30,6,1180,USGS_12189500
2007,9,30,12,1340,USGS_12189500
2007,9,30,18,1750,USGS_12189500
2007,10,1,0,2190,USGS_12189500
2007,10,1,6,2610,USGS_12189500
2007,10,1,12,3010,USGS_12189500
2007,10,1,18,2850,USGS_12189500
2007,10,2,0,2740,USGS_12189500
2007,10,2,6,4420,USGS_12189500
2007,10,2,12,5800,USGS_12189500
2007,10,2,18,9460,USGS_12189500
2007,10,3,0,10200,USGS_12189500
2007,10,3,6,8760,USGS_12189500
2007,10,3,12,6640,USGS_12189500
2007,10,3,18,5960,USGS_12189500
2007,10,4,0,5510,USGS_12189500
2007,10,4,6,4910,USGS_12189500
2007,10,4,12,4300,USGS_12189500
2007,10,4,18,3800,USGS_12189500
2007,10,5,0,3460,USGS_12189500
2007,10,5,6,3280,USGS_12189500
2007,10,5,12,3010,USGS_12189500
2007,10,5,18,2810,USGS_12189500
2007,10,6,0,2630,USGS_12189500
2007,10,6,6,2520,USGS_12189500
2007,10,6,12,2400,USGS_12189500
2007,10,6,18,2300,USGS_12189500
2007,10,7,0,2240,USGS_12189500
2007,10,7,6,2240,USGS_12189500
2007,10,7,12,2920,USGS_12189500
2007,10,7,18,4150,USGS_12189500
2007,10,8,0,10200,USGS_12189500
2007,10,8,6,10000,USGS_12189500
2007,10,8,12,6640,USGS_12189500
2007,10,8,18,5410,USGS_12189500
2007,10,9,0,4790,USGS_12189500
2007,10,9,6,4260,USGS_12189500
2007,10,9,12,3880,USGS_12189500
2007,10,9,18,3650,USGS_12189500
2007,10,10,0,3670,USGS_12189500
2007,10,10,6,3590,USGS_12189500
2007,10,10,12,3420,USGS_12189500
2007,10,10,18,3460,USGS_12189500
2007,10,11,0,4580,USGS_12189500
2007,10,11,6,5310,USGS_12189500
2007,10,11,12,4600,USGS_12189500
2007,10,11,18,4150,USGS_12189500
2007,10,12,0,3760,USGS_12189500
2007,10,12,6,3460,USGS_12189500
2007,10,12,12,3250,USGS_12189500
2007,10,12,18,3090,USGS_12189500
2007,10,13,0,2940,USGS_12189500
2007,10,13,6,2810,USGS_12189500
2007,10,13,12,2680,USGS_12189500
2007,10,13,18,2580,USGS_12189500
2007,10,14,0,2470,USGS_12189500
2007,10,14,6,2390,USGS_12189500
2007,10,14,12,2320,USGS_12189500
2007,10,14,18,2240,USGS_12189500
2007,10,15,0,2170,USGS_12189500
2007,10,15,6,2130,USGS_12189500
2007,10,15,12,2090,USGS_12189500
2007,10,15,18,2050,USGS_12189500
2007,10,16,0,2020,USGS_12189500
2007,10,16,6,2020,USGS_12189500
2007,10,16,12,2110,USGS_12189500
2007,10,16,18,2210,USGS_12189500
2007,10,17,0,2090,USGS_12189500
2007,10,17,6,2030,USGS_12189500
2007,10,17,12,1970,USGS_12189500
2007,10,17,18,1910,USGS_12189500
2007,10,18,0,1910,USGS_12189500
2007,10,18,6,1970,USGS_12189500
2007,10,18,12,1960,USGS_12189500
2007,10,18,18,2000,USGS_12189500
2007,10,19,0,2990,USGS_12189500
2007,10,19,6,3440,USGS_12189500
2007,10,19,12,4370,USGS_12189500
2007,10,19,18,5410,USGS_12189500
2007,10,20,0,5590,USGS_12189500
2007,10,20,6,5060,USGS_12189500
2007,10,20,12,4490,USGS_12189500
2007,10,20,18,4040,USGS_12189500
2007,10,21,0,3710,USGS_12189500
2007,10,21,6,3490,USGS_12189500
2007,10,21,12,3380,USGS_12189500
2007,10,21,18,3760,USGS_12189500
2007,10,22,0,3900,USGS_12189500
2007,10,22,6,4100,USGS_12189500
2007,10,22,12,4560,USGS_12189500
2007,10,22,18,4820,USGS_12189500
2007,10,23,0,5060,USGS_12189500
2007,10,23,6,5010,USGS_12189500
2007,10,23,12,4820,USGS_12189500
2007,10,23,18,4700,USGS_12189500
2007,10,24,0,5260,USGS_12189500
2007,10,24,6,5210,USGS_12189500
2007,10,24,12,4910,USGS_12189500
2007,10,24,18,4960,USGS_12189500
2007,10,25,0,5930,USGS_12189500
2007,10,25,6,5260,USGS_12189500
2007,10,25,12,4650,USGS_12189500
2007,10,25,18,4210,USGS_12189500
2007,10,26,0,3930,USGS_12189500
2007,10,26,6,3670,USGS_12189500
2007,10,26,12,3440,USGS_12189500
2007,10,26,18,3300,USGS_12189500
2007,10,27,0,3210,USGS_12189500
2007,10,27,6,3110,USGS_12189500
2007,10,27,12,3010,USGS_12189500
2007,10,27,18,2900,USGS_12189500
2007,10,28,0,2810,USGS_12189500
2007,10,28,6,2750,USGS_12189500
2007,10,28,12,2660,USGS_12189500
2007,10,28,18,2580,USGS_12189500
2007,10,29,0,2510,USGS_12189500
2007,10,29,6,2460,USGS_12189500
2007,10,29,12,2390,USGS_12189500
2007,10,29,18,2340,USGS_12189500
2007,10,30,0,2300,USGS_12189500
2007,10,30,6,2260,USGS_12189500
2007,10,30,12,2210,USGS_12189500
2007,10,30,18,2140,USGS_12189500
2007,10,31,0,2090,USGS_12189500
2007,10,31,6,2060,USGS_12189500
2007,10,31,12,2020,USGS_12189500
2007,10,31,18,1970,USGS_12189500
2007,11,1,0,1940,USGS_12189500
2007,11,1,6,1920,USGS_12189500
2007,11,1,12,1890,USGS_12189500
2007,11,1,18,1850,USGS_12189500
2007,11,2,0,1820,USGS_12189500
2007,11,2,6,1810,USGS_12189500
2007,11,2,12,1780,USGS_12189500
2007,11,2,18,1730,USGS_12189500
2007,11,3,0,1720,USGS_12189500
2007,11,3,6,1730,USGS_12189500
2007,11,3,12,1710,USGS_12189500
2007,11,3,18,1730,USGS_12189500
2007,11,4,0,1760,USGS_12189500
2007,11,4,6,1920,USGS_12189500
2007,11,4,12,1970,USGS_12189500
2007,11,4,18,2140,USGS_12189500
2007,11,5,0,2090,USGS_12189500
2007,11,5,6,2000,USGS_12189500
2007,11,5,12,1910,USGS_12189500
2007,11,5,18,1840,USGS_12189500
2007,11,6,0,1790,USGS_12189500
2007,11,6,6,1760,USGS_12189500
2007,11,6,12,1730,USGS_12189500
2007,11,6,18,1710,USGS_12189500
2007,11,7,0,1680,USGS_12189500
2007,11,7,6,1650,USGS_12189500
2007,11,7,12,1630,USGS_12189500
2007,11,7,18,1630,USGS_12189500
2007,11,8,0,1630,USGS_12189500
2007,11,8,6,1720,USGS_12189500
2007,11,8,12,1780,USGS_12189500
2007,11,8,18,1850,USGS_12189500
2007,11,9,0,2000,USGS_12189500
2007,11,9,6,2000,USGS_12189500
2007,11,9,12,2000,USGS_12189500
2007,11,9,18,2110,USGS_12189500
2007,11,10,0,2140,USGS_12189500
2007,11,10,6,2240,USGS_12189500
2007,11,10,12,4210,USGS_12189500
2007,11,10,18,4460,USGS_12189500
2007,11,11,0,3590,USGS_12189500
2007,11,11,6,3150,USGS_12189500
2007,11,11,12,2920,USGS_12189500
2007,11,11,18,2790,USGS_12189500
2007,11,12,0,2680,USGS_12189500
2007,11,12,6,2580,USGS_12189500
2007,11,12,12,2490,USGS_12189500
2007,11,12,18,2700,USGS_12189500
2007,11,13,0,5010,USGS_12189500
2007,11,13,6,4650,USGS_12189500
2007,11,13,12,3970,USGS_12189500
2007,11,13,18,3570,USGS_12189500
2007,11,14,0,3300,USGS_12189500
2007,11,14,6,3130,USGS_12189500
2007,11,14,12,2960,USGS_12189500
2007,11,14,18,2810,USGS_12189500
2007,11,15,0,2790,USGS_12189500
2007,11,15,6,3050,USGS_12189500
2007,11,15,12,4370,USGS_12189500
2007,11,15,18,5260,USGS_12189500
2007,11,16,0,7510,USGS_12189500
2007,11,16,6,11300,USGS_12189500
2007,11,16,12,12200,USGS_12189500
2007,11,16,18,10400,USGS_12189500
2007,11,17,0,8600,USGS_12189500
2007,11,17,6,7310,USGS_12189500
2007,11,17,12,6360,USGS_12189500
2007,11,17,18,6170,USGS_12189500
2007,11,18,0,7190,USGS_12189500
2007,11,18,6,6810,USGS_12189500
2007,11,18,12,6040,USGS_12189500
2007,11,18,18,5560,USGS_12189500
2007,11,19,0,5260,USGS_12189500
2007,11,19,6,4940,USGS_12189500
2007,11,19,12,4670,USGS_12189500
2007,11,19,18,4460,USGS_12189500
2007,11,20,0,4260,USGS_12189500
2007,11,20,6,4040,USGS_12189500
2007,11,20,12,3800,USGS_12189500
2007,11,20,18,3610,USGS_12189500
2007,11,21,0,3440,USGS_12189500
2007,11,21,6,3300,USGS_12189500
2007,11,21,12,3170,USGS_12189500
2007,11,21,18,3070,USGS_12189500
2007,11,22,0,3010,USGS_12189500
2007,11,22,6,2920,USGS_12189500
2007,11,22,12,2830,USGS_12189500
2007,11,22,18,2750,USGS_12189500
2007,11,23,0,2720,USGS_12189500
2007,11,23,6,2660,USGS_12189500
2007,11,23,12,2610,USGS_12189500
2007,11,23,18,2560,USGS_12189500
2007,11,24,0,2510,USGS_12189500
2007,11,24,6,2490,USGS_12189500
2007,11,24,12,2440,USGS_12189500
2007,11,24,18,2390,USGS_12189500
2007,11,25,0,2350,USGS_12189500
2007,11,25,6,2320,USGS_12189500
2007,11,25,12,2290,USGS_12189500
2007,11,25,18,2240,USGS_12189500
2007,11,26,0,2190,USGS_12189500
2007,11,26,6,2170,USGS_12189500
2007,11,26,12,2130,USGS_12189500
2007,11,26,18,2110,USGS_12189500
2007,11,27,0,2210,USGS_12189500
2007,11,27,6,2260,USGS_12189500
2007,11,27,12,2210,USGS_12189500
2007,11,27,18,2160,USGS_12189500
2007,11,28,0,2110,USGS_12189500
2007,11,28,6,2080,USGS_12189500
2007,11,28,12,2030,USGS_12189500
2007,11,28,18,2000,USGS_12189500
2007,11,29,0,2000,USGS_12189500
2007,11,29,6,1990,USGS_12189500
2007,11,29,12,1940,USGS_12189500
2007,11,29,18,1920,USGS_12189500
2007,11,30,0,1890,USGS_12189500
2007,11,30,6,1860,USGS_12189500
2007,11,30,12,1840,USGS_12189500
2007,11,30,18,1820,USGS_12189500
2007,12,1,0,1820,USGS_12189500
2007,12,1,6,1810,USGS_12189500
2007,12,1,12,1780,USGS_12189500
2007,12,1,18,1760,USGS_12189500
2007,12,2,0,1750,USGS_12189500
2007,12,2,6,1750,USGS_12189500
2007,12,2,12,1780,USGS_12189500
2007,12,2,18,1840,USGS_12189500
2007,12,3,0,1990,USGS_12189500
2007,12,3,6,3380,USGS_12189500
2007,12,3,12,18900,USGS_12189500
2007,12,3,18,34700,USGS_12189500
2007,12,4,0,45500,USGS_12189500
2007,12,4,6,44900,USGS_12189500
2007,12,4,12,43600,USGS_12189500
2007,12,4,18,36900,USGS_12189500
2007,12,5,0,28900,USGS_12189500
2007,12,5,6,23100,USGS_12189500
2007,12,5,12,19400,USGS_12189500
2007,12,5,18,15900,USGS_12189500
2007,12,6,0,13200,USGS_12189500
2007,12,6,6,11400,USGS_12189500
2007,12,6,12,10000,USGS_12189500
2007,12,6,18,9190,USGS_12189500
2007,12,7,0,8600,USGS_12189500
2007,12,7,6,8410,USGS_12189500
2007,12,7,12,8000,USGS_12189500
2007,12,7,18,7600,USGS_12189500
2007,12,8,0,7190,USGS_12189500
2007,12,8,6,6730,USGS_12189500
2007,12,8,12,6360,USGS_12189500
2007,12,8,18,5980,USGS_12189500
2007,12,9,0,5770,USGS_12189500
2007,12,9,6,5460,USGS_12189500
2007,12,9,12,5210,USGS_12189500
2007,12,9,18,5010,USGS_12189500
2007,12,10,0,4840,USGS_12189500
2007,12,10,6,4600,USGS_12189500
2007,12,10,12,4420,USGS_12189500
2007,12,10,18,4190,USGS_12189500
2007,12,11,0,4010,USGS_12189500
2007,12,11,6,3860,USGS_12189500
2007,12,11,12,3710,USGS_12189500
2007,12,11,18,3610,USGS_12189500
2007,12,12,0,3570,USGS_12189500
2007,12,12,6,3460,USGS_12189500
2007,12,12,12,3340,USGS_12189500
2007,12,12,18,3260,USGS_12189500
2007,12,13,0,3190,USGS_12189500
2007,12,13,6,3110,USGS_12189500
2007,12,13,12,3050,USGS_12189500
2007,12,13,18,3010,USGS_12189500
2007,12,14,0,3010,USGS_12189500
2007,12,14,6,2940,USGS_12189500
2007,12,14,12,2830,USGS_12189500
2007,12,14,18,2750,USGS_12189500
2007,12,15,0,2700,USGS_12189500
2007,12,15,6,2700,USGS_12189500
2007,12,15,12,2830,USGS_12189500
2007,12,15,18,2850,USGS_12189500
2007,12,16,0,2860,USGS_12189500
2007,12,16,6,2880,USGS_12189500
2007,12,16,12,2810,USGS_12189500
2007,12,16,18,2740,USGS_12189500
2007,12,17,0,2680,USGS_12189500
2007,12,17,6,2650,USGS_12189500
2007,12,17,12,2700,USGS_12189500
2007,12,17,18,2720,USGS_12189500
2007,12,18,0,2610,USGS_12189500
2007,12,18,6,2540,USGS_12189500
2007,12,18,12,2510,USGS_12189500
2007,12,18,18,2630,USGS_12189500
2007,12,19,0,2850,USGS_12189500
2007,12,19,6,3300,USGS_12189500
2007,12,19,12,3280,USGS_12189500
2007,12,19,18,3280,USGS_12189500
2007,12,20,0,3570,USGS_12189500
2007,12,20,6,3900,USGS_12189500
2007,12,20,12,3610,USGS_12189500
2007,12,20,18,3360,USGS_12189500
2007,12,21,0,3190,USGS_12189500
2007,12,21,6,3030,USGS_12189500
2007,12,21,12,2880,USGS_12189500
2007,12,21,18,2770,USGS_12189500
2007,12,22,0,2680,USGS_12189500
2007,12,22,6,2610,USGS_12189500
2007,12,22,12,2610,USGS_12189500
2007,12,22,18,2750,USGS_12189500
2007,12,23,0,2810,USGS_12189500
2007,12,23,6,2770,USGS_12189500
2007,12,23,12,2700,USGS_12189500
2007,12,23,18,3090,USGS_12189500
2007,12,24,0,6450,USGS_12189500
2007,12,24,6,6360,USGS_12189500
2007,12,24,12,5280,USGS_12189500
2007,12,24,18,4580,USGS_12189500
2007,12,25,0,4190,USGS_12189500
2007,12,25,6,3820,USGS_12189500
2007,12,25,12,3550,USGS_12189500
2007,12,25,18,3400,USGS_12189500
2007,12,26,0,3360,USGS_12189500
2007,12,26,6,3210,USGS_12189500
2007,12,26,12,3070,USGS_12189500
2007,12,26,18,2980,USGS_12189500
2007,12,27,0,2920,USGS_12189500
2007,12,27,6,2830,USGS_12189500
2007,12,27,12,2740,USGS_12189500
2007,12,27,18,2650,USGS_12189500
2007,12,28,0,2630,USGS_12189500
2007,12,28,6,2590,USGS_12189500
2007,12,28,12,2560,USGS_12189500
2007,12,28,18,2540,USGS_12189500
2007,12,29,0,2540,USGS_12189500
2007,12,29,6,2510,USGS_12189500
2007,12,29,12,2440,USGS_12189500
2007,12,29,18,2390,USGS_12189500
2007,12,30,0,2350,USGS_12189500
2007,12,30,6,2370,USGS_12189500
