year,month,day,hour,flow_cfs,Source
1996,1,21,12,1460,USGS_12358500
1996,1,21,18,1430,USGS_12358500
1996,1,22,0,1410,USGS_12358500
1996,1,22,6,1350,USGS_12358500
1996,1,22,12,1340,USGS_12358500
1996,1,22,18,1340,USGS_12358500
1996,1,23,0,1330,USGS_12358500
1996,1,23,6,1330,USGS_12358500
1996,1,23,12,1340,USGS_12358500
1996,1,23,18,1330,USGS_12358500
1996,1,24,0,1330,USGS_12358500
1996,1,24,6,1310,USGS_12358500
1996,1,24,12,1290,USGS_12358500
1996,1,24,18,1250,USGS_12358500
1996,1,25,0,1210,USGS_12358500
1996,1,25,6,1200,USGS_12358500
1996,1,25,12,1170,USGS_12358500
1996,1,25,18,1210,USGS_12358500
1996,1,26,0,1210,USGS_12358500
1996,1,26,6,1190,USGS_12358500
1996,1,26,12,1160,USGS_12358500
1996,1,26,18,1160,USGS_12358500
1996,1,27,0,1160,USGS_12358500
1996,1,27,6,1150,USGS_12358500
1996,1,27,12,1110,USGS_12358500
1996,1,27,18,1070,USGS_12358500
1996,1,28,0,998,USGS_12358500
1996,1,28,6,910,USGS_12358500
1996,1,28,12,975,USGS_12358500
1996,1,28,18,921,USGS_12358500
1996,1,29,0,1170,USGS_12358500
1996,2,5,0,1020,USGS_12358500
1996,2,5,6,1020,USGS_12358500
1996,2,5,12,998,USGS_12358500
1996,2,5,18,1040,USGS_12358500
1996,2,6,0,1080,USGS_12358500
1996,2,6,6,1160,USGS_12358500
1996,2,6,12,1270,USGS_12358500
1996,2,6,18,1290,USGS_12358500
1996,2,7,0,1290,USGS_12358500
1996,2,7,6,1290,USGS_12358500
1996,2,7,12,1330,USGS_12358500
1996,2,7,18,1300,USGS_12358500
1996,2,8,0,1420,USGS_12358500
1996,2,8,6,1470,USGS_12358500
1996,2,8,12,1460,USGS_12358500
1996,2,8,18,1590,USGS_12358500
1996,2,9,0,1910,USGS_12358500
1996,2,10,0,7050,USGS_12358500
1996,2,10,6,6830,USGS_12358500
1996,2,10,12,6300,USGS_12358500
1996,2,10,18,5960,USGS_12358500
1996,2,11,0,5540,USGS_12358500
1996,2,11,6,5150,USGS_12358500
1996,2,11,12,4740,USGS_12358500
1996,2,11,18,4570,USGS_12358500
1996,2,12,0,4240,USGS_12358500
1996,2,12,6,4110,USGS_12358500
1996,2,12,12,3860,USGS_12358500
1996,2,12,18,3700,USGS_12358500
1996,2,13,0,3630,USGS_12358500
1996,2,13,6,3560,USGS_12358500
1996,2,13,12,3440,USGS_12358500
1996,2,13,18,3420,USGS_12358500
1996,2,14,0,3260,USGS_12358500
1996,2,14,6,3180,USGS_12358500
1996,2,14,12,3070,USGS_12358500
1996,2,14,18,2990,USGS_12358500
1996,2,15,0,2920,USGS_12358500
1996,2,15,6,2840,USGS_12358500
1996,2,15,12,2780,USGS_12358500
1996,2,15,18,2720,USGS_12358500
1996,2,16,0,2680,USGS_12358500
1996,2,16,6,2640,USGS_12358500
1996,2,16,12,2580,USGS_12358500
1996,2,16,18,2550,USGS_12358500
1996,2,17,0,2490,USGS_12358500
1996,2,17,6,2470,USGS_12358500
1996,2,17,12,2450,USGS_12358500
1996,2,17,18,2410,USGS_12358500
1996,2,18,0,2400,USGS_12358500
1996,2,18,6,2410,USGS_12358500
1996,2,18,12,2410,USGS_12358500
1996,2,18,18,2470,USGS_12358500
1996,2,19,0,2510,USGS_12358500
1996,2,19,6,2570,USGS_12358500
1996,2,19,12,2570,USGS_12358500
1996,2,19,18,2600,USGS_12358500
1996,2,20,0,2580,USGS_12358500
1996,2,21,0,2410,USGS_12358500
1996,2,21,6,2380,USGS_12358500
1996,2,21,12,2360,USGS_12358500
1996,2,21,18,2320,USGS_12358500
1996,2,22,0,2310,USGS_12358500
1996,2,22,6,2320,USGS_12358500
1996,2,22,12,2290,USGS_12358500
1996,2,22,18,2250,USGS_12358500
1996,2,23,0,2220,USGS_12358500
1996,2,23,6,2220,USGS_12358500
1996,2,23,12,2180,USGS_12358500
1996,2,23,18,2150,USGS_12358500
1996,2,24,0,2110,USGS_12358500
